cliente_id,primeiro_nome,ultimo_nome,email,telefone,segmento_rfm,data_primeira_compra,data_ultima_compra,total_compras,lifetime_value,permite_email,permite_sms,permite_push,status_ativo,data_criacao
1115,João Guilherme,Pereira,joão guilherme.pereira457@bol.com.br,(17) 95511-6682,dormant,2024-10-15,2024-10-15,1,231.62,True,False,False,True,2024-07-18 00:00:00+00:00
1116,Maya,Pires,maya.pires115@uol.com.br,(11) 900001116,regular,2026-03-30,2026-04-09,3,1511.35,True,False,True,True,2024-12-07 00:00:00+00:00
1117,Guilherme,Cardoso,guilherme.cardoso754@gmail.com,(71) 90212-8866,novo,,,0,0.0,True,False,False,True,2026-03-18 00:00:00+00:00
1118,Daniela,Cardoso,daniela.cardoso509@outlook.com.br,,regular,2026-02-08,2026-05-15,2,1349.28,True,False,False,True,2025-08-20 00:00:00+00:00
1119,Rodrigo,Silva,rodrigo.silva25@bol.com.br,(11) 900001119,dormant,2024-09-15,2024-09-15,1,454.98,True,False,False,True,2024-11-25 00:00:00+00:00
1120,Daniela,Machado,daniela.machado418@outlook.com.br,(79) 96472-2981,regular,2025-07-19,2026-04-07,2,1156.42,True,False,True,True,2025-08-11 00:00:00+00:00
1121,Kevin,Abreu,kevin.abreu219@terra.com.br,(81) 96572-8941,premium,2024-08-02,2026-06-09,18,11879.96,True,False,False,True,2024-12-28 00:00:00+00:00
1122,Ravi,da Rosa,ravi.darosa664@live.com,(38) 90988-9864,dormant,2025-07-01,2025-07-01,1,326.03,True,True,True,True,2024-01-31 00:00:00+00:00
1123,Ayla,Gomes,ayla.gomes994@terra.com.br,(11) 900001123,premium,2024-11-23,2026-06-29,9,9635.66,True,False,False,True,2025-02-25 00:00:00+00:00
1124,Ana Sophia,Brito,ana sophia.brito533@terra.com.br,(16) 92144-7732,regular,2026-03-25,2026-04-18,4,1510.09,False,False,False,True,2024-12-24 00:00:00+00:00
1125,Alícia,da Luz,alícia.daluz131@hotmail.com,(11) 900001125,regular,2026-03-20,2026-06-14,3,1015.73,False,False,False,True,2025-03-10 00:00:00+00:00
1126,Bruno,Nogueira,bruno.nogueira376@icloud.com,(11) 900001126,premium,2025-05-29,2026-06-07,17,7520.37,True,False,True,True,2025-02-27 00:00:00+00:00
1127,Lívia,Moreira,lívia.moreira787@yahoo.com.br,(81) 94117-6741,regular,2025-10-04,2026-05-20,4,1421.07,True,False,False,True,2025-05-06 00:00:00+00:00
1128,João Guilherme,da Mota,joão guilherme.damota840@hotmail.com,(43) 91315-2854,novo,,,0,0.0,True,True,True,True,2026-06-08 00:00:00+00:00
1129,Maria,Pires,maria.pires757@icloud.com,,regular,2025-11-16,2026-06-28,4,1792.72,True,False,False,True,2025-08-02 00:00:00+00:00
1130,Diogo,Santos,diogo.santos73@terra.com.br,(11) 900001130,novo,,,0,0.0,False,False,False,True,2026-02-19 00:00:00+00:00
1131,Samuel,Carvalho,samuel.carvalho961@outlook.com.br,(11) 900001131,regular,2025-09-05,2026-04-02,4,1068.82,True,True,False,True,2025-08-24 00:00:00+00:00
1132,João,Costa,joão.costa846@hotmail.com,(98) 93061-7893,regular,2026-01-18,2026-06-23,2,1000.57,True,True,False,True,2025-09-18 00:00:00+00:00
1133,Luiz Henrique,Andrade,luiz henrique.andrade385@outlook.com.br,,premium,2025-03-31,2026-06-17,7,12121.19,True,False,False,True,2024-11-24 00:00:00+00:00
1134,Vinicius,Pimenta,vinicius.pimenta209@outlook.com.br,(11) 900001134,regular,2025-12-30,2026-04-15,3,1155.17,False,False,False,True,2025-07-31 00:00:00+00:00
1135,Mariana,Vieira,mariana.vieira917@outlook.com.br,(44) 98741-3146,novo,,,0,0.0,True,True,True,True,2026-04-17 00:00:00+00:00
1136,Maitê,Duarte,maitê.duarte898@uol.com.br,(68) 91275-1562,novo,,,0,0.0,True,True,False,True,2026-02-05 00:00:00+00:00
1137,Maria Sophia,Mendonça,maria sophia.1137@exemplo.com.br,,dormant,2024-08-11,2024-08-11,1,242.35,True,False,True,True,2025-04-01 00:00:00+00:00
1138,Ravy,Alves,ravy.alves856@bol.com.br,(12) 98360-8545,dormant,2024-11-14,2024-11-14,1,190.26,True,False,True,True,2024-01-26 00:00:00+00:00
1139,Juliana,Gonçalves,juliana.gonçalves773@live.com,(68) 96404-7350,regular,2026-03-03,2026-06-14,3,1519.51,False,False,False,True,2025-07-17 00:00:00+00:00
1140,Ana Liz,Machado,ana liz.machado405@outlook.com.br,(11) 900001140,novo,,,0,0.0,True,False,False,True,2026-03-13 00:00:00+00:00
1141,José Pedro,Pereira,josé pedro.1141@exemplo.com.br,(11) 900001141,dormant,2025-01-29,2025-01-29,1,493.54,True,False,False,True,2024-07-18 00:00:00+00:00
1142,Rafaela,Costela,rafaela.costela633@terra.com.br,(11) 900001142,dormant,2025-07-25,2025-07-25,1,430.64,True,True,False,True,2024-10-24 00:00:00+00:00
1143,Júlia,Cunha,júlia.cunha375@icloud.com,(11) 900001143,premium,2025-11-21,2026-06-28,23,5284.84,True,True,True,True,2024-01-10 00:00:00+00:00
1144,Bryan,Castro,bryan.castro617@bol.com.br,(22) 90330-4166,regular,2025-07-24,2026-06-15,4,616.74,True,False,False,True,2025-02-20 00:00:00+00:00
1145,João,Sousa,joão.sousa341@bol.com.br,(11) 900001145,premium,2024-09-15,2026-06-10,20,13852.81,True,False,False,True,2024-05-13 00:00:00+00:00
1146,Kevin,Brito,kevin.1146@exemplo.com.br,(11) 900001146,premium,2024-07-11,2026-06-26,21,2205.07,True,False,True,True,2024-04-30 00:00:00+00:00
1147,Maria Cecília,Costa,maria cecília.costa189@hotmail.com,(11) 99764-6136,novo,,,0,0.0,True,False,False,True,2026-04-14 00:00:00+00:00
1148,Agatha,Mendes,agatha.mendes754@bol.com.br,(95) 93607-6581,regular,2025-08-02,2026-05-19,4,607.57,True,False,False,True,2025-07-27 00:00:00+00:00
1149,Marcela,Câmara,marcela.câmara844@gmail.com,(61) 93757-9145,regular,2026-02-27,2026-05-12,4,501.97,True,True,False,True,2025-05-11 00:00:00+00:00
1150,João Pedro,Pires,joão pedro.pires929@hotmail.com,(11) 900001150,regular,2025-11-27,2026-06-19,2,1276.42,True,False,True,True,2024-12-28 00:00:00+00:00
1151,Isis,Pimenta,isis.pimenta911@live.com,(99) 99307-4645,regular,2025-08-16,2026-04-25,3,955.85,True,False,False,True,2024-12-29 00:00:00+00:00
1152,Kevin,Andrade,kevin.andrade440@terra.com.br,(64) 90438-7875,dormant,2024-11-06,2024-11-06,1,444.59,True,False,False,True,2024-12-29 00:00:00+00:00
1153,Ravy,Duarte,ravy.duarte605@live.com,(88) 98811-6162,dormant,2024-10-19,2024-10-19,1,393.0,True,False,False,True,2024-07-29 00:00:00+00:00
1154,Apollo,Castro,apollo.castro87@icloud.com,(11) 900001154,regular,2025-12-28,2026-06-12,4,802.91,True,False,False,True,2025-08-24 00:00:00+00:00
1155,Sabrina,Mendonça,sabrina.mendonça946@yahoo.com.br,(67) 96041-6448,regular,2026-02-06,2026-04-25,3,829.63,True,False,False,True,2025-02-19 00:00:00+00:00
1156,Ayla,Pimenta,ayla.pimenta568@terra.com.br,,dormant,2025-01-27,2025-01-27,1,496.48,True,True,True,True,2025-02-03 00:00:00+00:00
1157,Lucas,Casa Grande,lucas.casagrande959@bol.com.br,(99) 93958-9477,premium,2024-10-24,2026-06-20,20,14772.27,True,False,False,True,2024-09-29 00:00:00+00:00
1158,Otto,Farias,otto.farias336@yahoo.com.br,(11) 900001158,novo,,,0,0.0,True,False,False,True,2026-01-04 00:00:00+00:00
1159,Davi Luiz,Abreu,davi luiz.abreu684@bol.com.br,,regular,2026-03-03,2026-05-06,3,986.39,True,False,False,True,2025-03-22 00:00:00+00:00
1160,Marcos Vinicius,Costa,marcos vinicius.costa872@hotmail.com,(82) 95109-7921,regular,2025-10-11,2026-05-06,4,574.23,True,False,False,True,2025-05-24 00:00:00+00:00
1161,Clara,Porto,clara.porto653@icloud.com.br,(11) 900001161,dormant,2024-11-23,2024-11-23,1,437.51,True,True,False,True,2025-03-13 00:00:00+00:00
1162,Emilly,Pinto,emilly.pinto539@outlook.com.br,(11) 900001162,dormant,2024-10-14,2024-10-14,1,400.37,True,True,False,True,2025-04-10 00:00:00+00:00
1163,Alana,Cavalcanti,alana.cavalcanti655@bol.com.br,(11) 900001163,dormant,2024-10-16,2024-10-16,1,346.79,True,False,False,True,2024-02-02 00:00:00+00:00
1164,Yuri,Sousa,yuri.sousa275@live.com,(11) 900001164,premium,2025-08-18,2026-06-02,23,12424.97,True,False,False,True,2025-01-07 00:00:00+00:00
1165,Lucas,Melo,lucas.melo925@gmail.com,(32) 91028-7675,regular,2025-10-30,2026-06-12,3,1086.31,False,False,False,True,2025-07-14 00:00:00+00:00
1166,Ana Julia,Montenegro,ana julia.montenegro896@hotmail.com,(11) 900001166,dormant,2025-11-21,2025-11-21,1,223.26,True,False,True,True,2025-06-27 00:00:00+00:00
1167,Anna Liz,Moura,anna liz.moura216@hotmail.com,(11) 900001167,novo,,,0,0.0,True,True,False,True,2026-03-27 00:00:00+00:00
1168,Isaque,Novais,isaque.novais457@outlook.com.br,(42) 92057-5639,premium,2025-05-20,2026-06-26,13,14228.28,True,False,True,True,2024-01-05 00:00:00+00:00
1169,Mateus,Garcia,mateus.garcia875@terra.com.br,(11) 900001169,dormant,2025-03-09,2025-03-09,1,175.32,True,True,True,True,2024-09-16 00:00:00+00:00
1170,Ana Luiza,Farias,ana luiza.farias770@hotmail.com,(47) 94809-4047,dormant,2024-07-25,2024-07-25,1,121.27,True,False,False,True,2025-04-20 00:00:00+00:00
1171,Isabella,Aparecida,isabella.aparecida313@bol.com.br,,novo,,,0,0.0,True,True,True,True,2026-06-10 00:00:00+00:00
1172,Yan,Pires,yan.pires546@gmail.com,(11) 900001172,regular,2025-11-28,2026-06-01,3,1814.05,True,True,True,True,2025-05-07 00:00:00+00:00
1173,Breno,Freitas,breno.freitas128@gmail.com,(11) 900001173,premium,2024-07-27,2026-06-27,9,13222.95,True,False,False,True,2025-03-18 00:00:00+00:00
1174,Ana Sophia,Brito,ana sophia.brito646@icloud.com,(15) 93905-5295,regular,2026-03-11,2026-06-03,3,1459.43,True,True,False,True,2025-06-16 00:00:00+00:00
1175,Pietra,Albuquerque,pietra.albuquerque228@outlook.com.br,(66) 90138-2412,dormant,2025-05-27,2025-05-27,1,117.86,True,False,True,True,2024-06-30 00:00:00+00:00
1176,Lívia,Aparecida,lívia.aparecida43@bol.com.br,(11) 900001176,regular,2026-01-28,2026-04-21,4,1185.47,True,False,False,True,2024-12-05 00:00:00+00:00
1177,Isaac,Fernandes,isaac.fernandes369@live.com,(11) 900001177,premium,2025-10-25,2026-06-26,16,9283.51,True,False,True,True,2024-03-01 00:00:00+00:00
1178,Anna Liz,Pastor,anna liz.pastor322@gmail.com,(11) 900001178,dormant,2024-09-18,2024-09-18,1,226.1,True,False,False,True,2025-03-23 00:00:00+00:00
1179,João,das Neves,joão.dasneves856@gmail.com,,novo,,,0,0.0,True,False,False,True,2026-05-05 00:00:00+00:00
1180,Gabrielly,Santos,gabrielly.santos964@bol.com.br,(11) 900001180,premium,2025-02-11,2026-06-25,19,12782.38,True,False,True,True,2024-11-20 00:00:00+00:00
1181,Murilo,Cavalcanti,murilo.cavalcanti947@bol.com.br,(11) 900001181,regular,2025-11-29,2026-05-09,2,1419.93,True,False,False,True,2025-09-22 00:00:00+00:00
1182,Rebeca,Machado,rebeca.machado22@yahoo.com.br,(11) 900001182,dormant,2024-08-22,2024-08-22,1,260.53,True,True,True,True,2024-04-28 00:00:00+00:00
1183,Alícia,Costela,alícia.costela788@terra.com.br,,dormant,2025-04-20,2025-04-20,1,58.24,True,False,False,True,2024-06-02 00:00:00+00:00
1184,Milena,Novaes,milena.novaes518@bol.com.br,(11) 900001184,regular,2025-11-24,2026-06-17,2,1236.86,True,False,False,True,2025-04-16 00:00:00+00:00
1185,Pietra,Ribeiro,pietra.ribeiro186@yahoo.com.br,(86) 92795-5969,regular,2026-03-04,2026-05-07,4,1389.16,True,False,False,True,2024-12-25 00:00:00+00:00
1186,Bernardo,,bernardo.duarte292@hotmail.com,(44) 90267-5512,premium,2025-11-14,2026-06-24,18,14498.61,True,False,False,True,2024-06-22 00:00:00+00:00
1187,Elisa,das Neves,elisa.dasneves698@yahoo.com.br,(84) 98207-9799,novo,,,0,0.0,True,False,False,True,2026-02-21 00:00:00+00:00
1188,Luara,Siqueira,luara.siqueira556@outlook.com.br,(86) 93459-5764,regular,2025-10-29,2026-05-10,4,1532.17,True,False,True,True,2025-08-05 00:00:00+00:00
1189,Bruno,da Conceição,bruno.daconceição757@icloud.com,(11) 900001189,dormant,2025-12-03,2025-12-03,1,447.83,True,False,False,True,2025-03-31 00:00:00+00:00
1190,Olivia,Cavalcante,olivia.1190@exemplo.com.br,(11) 900001190,regular,2025-11-07,2026-06-08,4,1480.52,True,False,False,True,2025-08-04 00:00:00+00:00
1191,Cecilia,Marques,cecilia.marques811@outlook.com.br,(11) 900001191,dormant,2024-11-17,2024-11-17,1,422.87,True,False,False,True,2025-06-09 00:00:00+00:00
1192,Léo,da Costa,léo.dacosta76@uol.com.br,(73) 91328-5072,regular,2026-03-29,2026-04-19,3,807.89,True,True,True,True,2025-06-28 00:00:00+00:00
1193,Catarina,Brito,catarina.brito450@live.com,(55) 93767-3162,regular,2025-08-15,2026-05-11,4,649.83,True,True,False,True,2025-07-31 00:00:00+00:00
1194,Anna Liz,,anna liz.teixeira120@yahoo.com.br,(62) 95469-6815,regular,2025-08-11,2026-04-27,4,1394.35,True,False,True,True,2025-03-18 00:00:00+00:00
1195,Mariana,Rios,mariana.rios483@gmail.com,(11) 900001195,premium,2025-05-26,2026-06-15,23,8918.21,True,True,False,True,2024-02-20 00:00:00+00:00
1196,Isabella,,isabella.barbosa47@uol.com.br,(11) 900001196,regular,2026-01-28,2026-06-02,2,1178.15,True,False,False,True,2025-04-09 00:00:00+00:00
1197,Hadassa,Rezende,hadassa.rezende486@yahoo.com.br,(68) 92446-7046,premium,2025-09-22,2026-06-18,19,12362.0,True,True,True,True,2025-06-21 00:00:00+00:00
1198,Luiz Henrique,Castro,luiz henrique.castro70@outlook.com.br,(98) 91715-1602,regular,2025-08-04,2026-06-23,2,967.84,True,True,False,True,2025-07-06 00:00:00+00:00
1199,Antonella,Cardoso,antonella.cardoso528@icloud.com,(53) 97076-6046,regular,2026-03-31,2026-04-04,3,1471.26,True,True,True,True,2025-07-02 00:00:00+00:00
1200,Valentim,Sousa,valentim.sousa496@hotmail.com,(79) 98575-8512,premium,2024-08-18,2026-06-29,17,11361.02,True,True,False,True,2024-10-19 00:00:00+00:00
1201,Laís,Nascimento,laís.nascimento409@outlook.com.br,,premium,2025-02-23,2026-06-15,24,13697.07,False,True,False,True,2025-01-07 00:00:00+00:00
1202,Emanuel,Cassiano,emanuel.cassiano34@gmail.com.br,(37) 99438-9760,premium,2024-11-12,2026-06-21,14,13279.05,True,True,True,True,2024-07-12 00:00:00+00:00
1203,Maria Fernanda,da Paz,maria fernanda.dapaz963@gmail.com,(11) 900001203,regular,2025-11-10,2026-05-29,3,1992.05,True,False,False,True,2025-04-06 00:00:00+00:00
1204,Bárbara,Rocha,bárbara.rocha86@bol.com.br,(11) 900001204,dormant,2025-12-02,2025-12-02,1,489.73,True,False,False,True,2024-08-10 00:00:00+00:00
1205,Aylla,da Rosa,aylla.darosa890@gmail.com,(11) 900001205,regular,2025-11-24,2026-05-23,2,1519.61,True,False,True,True,2025-02-15 00:00:00+00:00
1206,Gabriel,Cardoso,gabriel.cardoso33@yahoo.com.br,(92) 96457-9389,regular,2026-03-03,2026-06-22,4,1461.68,True,False,False,True,2025-02-14 00:00:00+00:00
1207,Maria Cecília,Aparecida,maria cecília.aparecida26@hotmail.com,(33) 95029-1681,novo,,,0,0.0,True,False,False,True,2026-05-03 00:00:00+00:00
1208,Bárbara,Porto,bárbara.porto789@bol.com.br,(68) 96024-1613,regular,2025-11-01,2026-06-09,3,932.33,True,False,False,True,2025-05-11 00:00:00+00:00
1209,Vicente,da Rosa,vicente.darosa241@icloud.com,(11) 900001209,regular,2026-02-27,2026-06-28,3,1925.83,True,True,False,True,2025-03-23 00:00:00+00:00
1210,Yuri,Montenegro,yuri.montenegro176@gmail.com,(62) 92440-6306,regular,2025-12-30,2026-05-07,3,1014.4,True,True,True,True,2025-02-26 00:00:00+00:00
1211,José Pedro,da Mota,josé pedro.damota941@bol.com.br,,premium,2024-12-28,2026-06-28,7,6577.8,True,True,False,True,2024-04-25 00:00:00+00:00
1212,Maria Eduarda,Peixoto,maria eduarda.peixoto77@terra.com.br,,novo,,,0,0.0,True,False,False,True,2026-01-14 00:00:00+00:00
1213,Gael,Câmara,gael.câmara612@uol.com.br,(11) 900001213,regular,2026-01-26,2026-04-12,4,809.03,True,False,False,True,2025-08-18 00:00:00+00:00
1214,Laura,Porto,laura.porto254@terra.com.br,(54) 97805-5557,dormant,2025-07-24,2025-07-24,1,308.26,True,True,True,True,2025-02-26 00:00:00+00:00
1215,Kevin,Martins,kevin.martins840@live.com,(11) 900001215,dormant,2025-06-17,2025-06-17,1,176.82,True,False,False,True,2024-02-12 00:00:00+00:00
1216,Mariah,Novais,mariah.novais600@terra.com.br,(11) 900001216,regular,2025-08-26,2026-06-24,2,1150.93,True,False,True,True,2025-01-29 00:00:00+00:00
1217,Bento,Cassiano,bento.cassiano753@yahoo.com.br.br,(43) 99660-4873,dormant,2025-03-21,2025-03-21,1,73.07,True,False,False,True,2025-03-22 00:00:00+00:00
1218,Fernanda,Nascimento,fernanda.nascimento952@yahoo.com.br,(49) 99116-3319,dormant,2025-10-17,2025-10-17,1,332.05,True,False,False,True,2025-05-23 00:00:00+00:00
1219,Amanda,Cavalcanti,amanda.cavalcanti310@yahoo.com.br,(62) 98653-6945,novo,,,0,0.0,True,True,False,True,2026-01-03 00:00:00+00:00
1220,Eloá,Pires,eloá.pires125@hotmail.com,(31) 98886-3677,regular,2026-03-18,2026-04-10,2,974.76,True,False,False,True,2025-05-26 00:00:00+00:00
1221,Allana,Machado,allana.machado871@yahoo.com.br,(11) 900001221,regular,2026-02-06,2026-06-16,3,1760.5,True,False,True,True,2025-01-08 00:00:00+00:00
1222,Hadassa,Pacheco,hadassa.pacheco692@outlook.com.br,(67) 96309-3299,premium,2024-11-27,2026-06-14,10,12915.18,True,False,True,False,2025-01-31 00:00:00+00:00
1223,Milena,Barros,milena.barros184@outlook.com.br,(11) 900001223,regular,2025-11-19,2026-05-08,3,905.7,True,False,True,True,2024-12-10 00:00:00+00:00
1224,Augusto,Souza,augusto.souza818@outlook.com.br,(96) 93275-3273,regular,2026-02-15,2026-06-13,2,852.39,True,False,False,True,2025-07-30 00:00:00+00:00
1225,Ayla,Cardoso,ayla.cardoso392@bol.com.br.br,(11) 900001225,dormant,2024-12-31,2024-12-31,1,202.39,True,False,False,True,2025-04-15 00:00:00+00:00
1226,Rodrigo,Vieira,rodrigo.vieira264@yahoo.com.br,(83) 98195-2371,premium,2025-07-01,2026-06-26,23,10687.08,True,False,False,True,2025-06-05 00:00:00+00:00
1227,Anthony Gabriel,Souza,anthony gabriel.souza978@gmail.com,(64) 98761-6481,novo,,,0,0.0,True,True,False,True,2026-02-16 00:00:00+00:00
1228,Sophie,Silva,sophie.silva797@gmail.com,(74) 97046-0568,dormant,2025-01-21,2025-01-21,1,208.8,True,True,False,True,2025-04-19 00:00:00+00:00
1229,Lunna,Lima,lunna.1229@exemplo.com.br,(11) 900001229,dormant,2025-06-10,2025-06-10,1,297.17,True,True,True,True,2024-03-04 00:00:00+00:00
1230,João Miguel,da Cruz,joão miguel.dacruz312@live.com,(11) 900001230,premium,2025-07-11,2026-06-08,21,12859.71,True,False,False,False,2024-09-07 00:00:00+00:00
1231,Caroline,da Rocha,caroline.darocha213@live.com,(34) 97494-9022,premium,2025-01-21,2026-06-06,8,4960.22,True,False,True,True,2024-11-05 00:00:00+00:00
1232,Rebeca,da Paz,rebeca.dapaz89@gmail.com,(11) 900001232,dormant,2025-03-17,2025-03-17,1,206.39,True,False,False,True,2024-05-10 00:00:00+00:00
1233,Maria Laura,Silva,maria laura.silva488@live.com,,regular,2025-12-01,2026-04-14,2,1125.01,True,False,False,True,2025-06-14 00:00:00+00:00
1234,Ana Beatriz,Cassiano,ana beatriz.cassiano8@yahoo.com.br,(11) 900001234,premium,2025-12-14,2026-06-28,12,7671.76,True,False,True,True,2025-05-18 00:00:00+00:00
1235,Ana Júlia,Casa Grande,ana júlia.casagrande671@gmail.com,(11) 900001235,novo,,,0,0.0,True,True,False,True,2026-05-28 00:00:00+00:00
1236,Leonardo,Pastor,leonardo.1236@exemplo.com.br,(28) 98567-2872,regular,2025-08-15,2026-05-13,2,1478.12,True,True,False,True,2025-02-25 00:00:00+00:00
1237,Maria Sophia,Garcia,maria sophia.garcia279@gmail.com,(11) 900001237,regular,2026-01-28,2026-05-27,2,1910.7,True,False,False,True,2025-09-16 00:00:00+00:00
1238,Isaque,Rezende,isaque.rezende426@uol.com.br,(44) 97790-8335,novo,,,0,0.0,True,False,False,True,2026-02-03 00:00:00+00:00
1239,Benício,Guerra,benício.guerra401@hotmail.com,(34) 98148-8810,dormant,2025-12-21,2025-12-21,1,70.63,True,False,True,True,2024-08-05 00:00:00+00:00
1240,Maitê,Nunes,maitê.nunes337@icloud.com,(11) 900001240,dormant,2024-09-20,2024-09-20,1,132.86,True,False,False,True,2024-09-27 00:00:00+00:00
1241,Vitor,Novaes,vitor.novaes123@bol.com.br,(11) 900001241,regular,2025-10-09,2026-06-17,2,1632.02,True,False,True,True,2025-03-14 00:00:00+00:00
1242,Ryan,Pacheco,ryan.pacheco218@live.com,(83) 91805-1371,dormant,2024-11-22,2024-11-22,1,197.87,True,True,False,True,2024-03-24 00:00:00+00:00
1243,Luísa,Barros,luísa.barros547@live.com,(11) 900001243,novo,,,0,0.0,True,True,False,True,2026-05-13 00:00:00+00:00
1244,Antony,Pacheco,antony.pacheco746@outlook.com.br,(11) 900001244,regular,2025-10-24,2026-04-14,4,1394.24,True,True,False,True,2025-03-11 00:00:00+00:00
1245,Vitor Hugo,Monteiro,vitor hugo.monteiro547@yahoo.com.br,(34) 98784-4483,regular,2025-11-04,2026-06-06,4,1600.81,True,False,False,True,2025-09-17 00:00:00+00:00
1246,Carolina,da Mota,carolina.damota415@icloud.com,(94) 94712-7058,regular,2026-01-27,2026-06-05,4,1080.5,True,False,True,True,2025-05-01 00:00:00+00:00
1247,Maria Isis,Monteiro,maria isis.monteiro590@yahoo.com.br,(11) 900001247,premium,2025-04-22,2026-06-16,5,14889.6,True,False,True,True,2024-05-29 00:00:00+00:00
1248,Mathias,Vasconcelos,mathias.vasconcelos393@hotmail.com,,regular,2026-01-10,2026-06-09,2,1891.6,True,False,False,True,2025-05-29 00:00:00+00:00
1249,Ravi,Cunha,ravi.cunha66@bol.com.br,(94) 94587-1493,dormant,2025-09-06,2025-09-06,1,408.36,True,False,True,True,2024-05-09 00:00:00+00:00
1250,Leonardo,Duarte,leonardo.duarte735@yahoo.com.br,(11) 900001250,dormant,2024-07-13,2024-07-13,1,472.15,True,False,False,True,2025-06-08 00:00:00+00:00
1251,Lara,Vasconcelos,lara.vasconcelos100@bol.com.br,(11) 900001251,novo,,,0,0.0,True,False,True,True,2026-05-27 00:00:00+00:00
1252,Ana Vitória,Machado,ana vitória.machado885@bol.com.br,(68) 99660-6065,premium,2025-09-17,2026-06-15,9,13242.45,True,False,False,True,2024-10-02 00:00:00+00:00
1253,João Lucas,Marques,joão lucas.marques798@bol.com.br,(11) 900001253,premium,2025-12-14,2026-06-16,24,9573.17,True,False,True,True,2024-04-11 00:00:00+00:00
1254,Giovanna,Duarte,giovanna.duarte997@icloud.com,(11) 900001254,novo,,,0,0.0,True,False,False,True,2026-04-19 00:00:00+00:00
1255,Lorenzo,Duarte,lorenzo.duarte364@live.com,(85) 90673-4996,dormant,2024-09-23,2024-09-23,1,243.07,True,True,False,True,2025-01-03 00:00:00+00:00
1256,Dante,Brito,dante.brito656@gmail.com,(38) 94857-4172,dormant,2025-04-26,2025-04-26,1,401.32,True,False,False,True,2025-02-26 00:00:00+00:00
1257,Diogo,Duarte,diogo.duarte978@outlook.com.br.br,(11) 900001257,regular,2025-08-05,2026-04-16,3,1858.36,True,True,True,True,2025-09-11 00:00:00+00:00
1258,Samuel,Duarte,samuel.duarte6@icloud.com,(11) 900001258,regular,2026-02-10,2026-05-23,2,578.28,True,False,False,False,2025-05-28 00:00:00+00:00
1259,Maitê,Souza,maitê.souza387@uol.com.br,(11) 900001259,premium,2025-07-02,2026-06-17,7,7499.19,True,True,False,True,2024-10-11 00:00:00+00:00
1260,Thomas,,thomas.pereira233@gmail.com,(11) 900001260,premium,2025-06-02,2026-06-04,14,12986.39,True,True,False,True,2025-05-27 00:00:00+00:00
1261,Olivia,Freitas,olivia.freitas984@gmail.com,(73) 90858-7495,premium,2025-08-22,2026-06-19,20,7845.97,True,False,False,True,2024-02-29 00:00:00+00:00
1262,Davi Luiz,Sousa,davi luiz.sousa336@hotmail.com,(11) 900001262,dormant,2024-09-17,2024-09-17,1,353.61,True,True,False,True,2025-06-08 00:00:00+00:00
1263,Mateus,Sá,mateus.sá956@hotmail.com,(71) 94772-5129,regular,2026-03-26,2026-05-12,4,605.8,True,False,False,True,2025-04-05 00:00:00+00:00
1264,Camila,Marques,camila.marques509@icloud.com,(71) 90694-0960,regular,2025-11-16,2026-06-27,2,746.06,True,False,False,True,2025-04-15 00:00:00+00:00
1265,Antony,Câmara,antony.câmara81@terra.com.br,(69) 92439-5873,novo,,,0,0.0,True,False,False,True,2026-05-27 00:00:00+00:00
1266,Daniela,Silva,daniela.silva584@yahoo.com.br,(11) 900001266,premium,2025-02-18,2026-06-15,5,2517.47,True,False,False,True,2024-11-10 00:00:00+00:00
1267,Bruno,Vasconcelos,bruno.vasconcelos655@yahoo.com.br,(42) 91553-3342,regular,2026-02-18,2026-04-21,2,1797.75,True,False,True,True,2025-05-06 00:00:00+00:00
1268,Laís,da Mata,laís.damata827@uol.com.br,(11) 900001268,regular,2026-02-02,2026-04-27,3,683.08,True,True,True,True,2025-05-21 00:00:00+00:00
1269,Oliver,Garcia,oliver.garcia301@gmail.com,(77) 97633-6911,premium,2024-09-09,2026-06-25,8,8638.7,True,False,False,True,2024-09-07 00:00:00+00:00
1270,Luiz Fernando,Montenegro,luiz fernando.1270@exemplo.com.br,(11) 900001270,dormant,2024-09-26,2024-09-26,1,110.99,True,False,False,True,2024-05-24 00:00:00+00:00
1271,Mateus,Costela,mateus.costela426@hotmail.com,(95) 95748-1700,dormant,2024-12-01,2024-12-01,1,252.27,True,False,False,True,2024-12-02 00:00:00+00:00
1272,Gabrielly,Leão,gabrielly.leão554@outlook.com.br,(11) 900001272,dormant,2024-12-13,2024-12-13,1,197.65,True,True,True,True,2024-06-01 00:00:00+00:00
1273,Heloisa,Melo,heloisa.melo874@gmail.com,(14) 95023-2902,premium,2024-11-14,2026-06-25,9,8348.61,True,False,True,True,2025-02-21 00:00:00+00:00
1274,Rafaela,Cassiano,rafaela.cassiano717@yahoo.com.br,(85) 90093-4596,regular,2025-08-11,2026-06-06,4,811.1,True,True,False,True,2025-04-05 00:00:00+00:00
1275,Levi,Leão,levi.leão853@yahoo.com.br,(11) 900001275,dormant,2024-09-21,2024-09-21,1,162.86,True,False,False,True,2024-08-18 00:00:00+00:00
1276,Nicolas,das Neves,nicolas.dasneves802@outlook.com.br,(48) 94950-0507,dormant,2025-04-22,2025-04-22,1,55.23,True,False,True,True,2024-03-30 00:00:00+00:00
